client_id,average_check,number_orders,average_score,items_per_order,is_friend,last_check,last_score,last_scored_after_order_days,last_late_by_minutes,is_last_order_fullfilled,items_share_category_1,items_share_category_2,items_share_category_3,items_share_category_4,items_share_category_5,items_share_category_6,items_share_category_7,items_share_category_8,items_share_category_9,items_share_category_10,items_share_category_11,items_share_category_12,items_share_category_13,items_share_category_14,items_share_category_15,items_share_category_16,items_share_category_17,items_share_category_18,items_share_category_19,items_share_category_20,items_share_category_21,items_share_category_22,items_share_category_23,items_share_category_24,items_share_category_25,items_share_category_26,items_share_category_27
7811,107100,28,10.0,18.75,0,17225.0,10.0,4.0,0,1,0.1,0.01,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.07,0.0,0.0,0.12,0.01,0.04,0.0,0.0,0.0,0.0,0.05,0.24,0.05,0.0,0.08
6421,45100,39,8.6667,2.8205,0,7375.0,,,0,1,0.0,0.0,0.0,0.31,0.01,0.02,0.07,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.01,0.35,0.02,0.07,0.0,0.0,0.0,0.01,0.0,0.03,0.02,0.0,0.0
5429,38500,6,9.6,14.5,0,7297.0,8.0,0.0,0,1,0.0,0.0,0.0,0.07,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.2,0.0,0.0,0.13,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.0,0.0
177,74400,19,,22.3158,0,24867.0,,,298,1,0.0,0.0,0.0,0.05,0.07,0.08,0.0,0.0,0.0,0.0,0.01,0.03,0.07,0.0,0.0,0.22,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.01,0.01
507,28000,54,9.96,10.2778,0,10676.0,10.0,2.0,0,0,0.0,0.0,0.0,0.05,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.6,0.03,0.01,0.04
10145,53200,20,6.0,16.05,1,4767.0,,,0,1,0.0,0.0,0.0,0.02,0.03,0.02,0.02,0.01,0.0,0.0,0.01,0.02,0.11,0.0,0.0,0.17,0.08,0.07,0.0,0.0,0.0,0.0,0.02,0.36,0.01,0.0,0.04
6035,102300,31,9.3333,17.6774,1,26165.0,,,0,0,0.05,0.11,0.0,0.0,0.04,0.01,0.0,0.01,0.0,0.0,0.03,0.03,0.02,0.0,0.01,0.37,0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.03
5264,62400,7,9.2,26.4286,0,15498.0,10.0,0.0,0,1,0.0,0.01,0.0,0.08,0.04,0.01,0.04,0.0,0.01,0.0,0.01,0.05,0.11,0.03,0.01,0.17,0.05,0.09,0.0,0.0,0.0,0.01,0.0,0.22,0.05,0.0,0.02
2594,32600,6,10.0,11.0,0,7324.0,10.0,0.0,0,0,0.03,0.0,0.0,0.08,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.14,0.03,0.08,0.0,0.0,0.02,0.0,0.0,0.38,0.11,0.0,0.02
13091,67800,17,10.0,8.1176,0,33268.0,,,0,1,0.0,0.0,0.0,0.02,0.22,0.18,0.0,0.0,0.03,0.0,0.01,0.04,0.07,0.02,0.01,0.08,0.05,0.01,0.0,0.0,0.0,0.01,0.07,0.11,0.01,0.04,0.04
7003,69700,15,9.5714,9.4,0,30477.0,10.0,3.0,0,0,0.02,0.1,0.0,0.04,0.11,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.07,0.0,0.02,0.31,0.0,0.07,0.0,0.0,0.0,0.01,0.02,0.11,0.04,0.0,0.01
1564,37000,10,10.0,9.5,0,16673.0,,,0,1,0.0,0.0,0.0,0.11,0.01,0.13,0.01,0.0,0.0,0.0,0.01,0.06,0.05,0.0,0.01,0.28,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.0,0.07
6560,72000,11,10.0,23.5455,0,35096.0,10.0,5.0,0,1,0.0,0.0,0.0,0.04,0.04,0.02,0.04,0.0,0.0,0.0,0.02,0.04,0.13,0.0,0.01,0.15,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.28,0.13,0.0,0.03
8745,83900,6,10.0,30.1667,0,25046.0,,,0,0,0.0,0.0,0.0,0.09,0.02,0.03,0.01,0.0,0.0,0.0,0.03,0.04,0.22,0.0,0.01,0.2,0.0,0.02,0.0,0.0,0.01,0.0,0.02,0.23,0.07,0.01,0.02
9179,44700,14,10.0,11.6429,0,28293.0,10.0,3.0,0,1,0.28,0.01,0.0,0.01,0.05,0.01,0.01,0.0,0.0,0.0,0.03,0.07,0.02,0.03,0.0,0.12,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.0,0.02
6253,50500,9,10.0,15.5556,0,23348.0,,,0,0,0.0,0.01,0.0,0.01,0.08,0.11,0.06,0.0,0.0,0.0,0.01,0.03,0.06,0.01,0.03,0.16,0.03,0.04,0.0,0.0,0.0,0.0,0.01,0.28,0.02,0.0,0.05
11358,39200,9,8.25,6.2222,0,9023.0,,,122,1,0.0,0.05,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.0,0.0,0.07,0.05,0.04,0.0,0.0,0.0,0.0,0.04,0.38,0.2,0.0,0.02
13704,14100,7,9.3333,3.4286,0,3325.0,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0
11454,52100,6,10.0,25.0,0,9328.0,10.0,2.0,0,0,0.0,0.03,0.0,0.19,0.17,0.01,0.01,0.0,0.0,0.0,0.0,0.07,0.17,0.0,0.0,0.14,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0
9212,46200,11,,9.0,0,14621.0,,,0,1,0.0,0.0,0.0,0.01,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.3,0.09,0.0,0.0,0.11,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.01,0.0
8567,73700,43,9.8974,26.5581,0,14242.0,10.0,1.0,0,1,0.0,0.0,0.0,0.01,0.02,0.3,0.01,0.0,0.0,0.0,0.0,0.05,0.09,0.02,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.02,0.04
5496,53300,17,9.4545,11.1176,0,24131.0,,,0,1,0.0,0.0,0.0,0.05,0.08,0.06,0.0,0.0,0.0,0.0,0.01,0.04,0.19,0.0,0.0,0.17,0.03,0.04,0.0,0.0,0.0,0.0,0.01,0.18,0.01,0.03,0.08
5841,60400,7,,12.1429,0,19775.0,,,0,1,0.0,0.0,0.0,0.02,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.27,0.0,0.02
12495,73200,9,10.0,14.4444,0,45819.0,10.0,1.0,0,1,0.0,0.05,0.0,0.02,0.03,0.08,0.05,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.02,0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.06,0.16,0.01,0.0,0.0
6131,49800,7,10.0,13.4286,0,7340.0,,,0,1,0.0,0.04,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0.21,0.04,0.2,0.0,0.0,0.01,0.01,0.01,0.18,0.07,0.0,0.01
6920,51800,6,,24.0,0,25346.0,,,0,1,0.01,0.0,0.0,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.0,0.33,0.06,0.05,0.0,0.0,0.0,0.0,0.03,0.15,0.08,0.0,0.04
2200,46200,18,9.8667,8.2778,0,8165.0,10.0,0.0,4,1,0.01,0.09,0.0,0.04,0.08,0.0,0.03,0.0,0.0,0.0,0.05,0.23,0.04,0.01,0.0,0.18,0.03,0.07,0.0,0.0,0.0,0.0,0.01,0.09,0.02,0.0,0.02
6018,61200,9,10.0,17.7778,0,20524.0,,,0,0,0.0,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.01,0.18,0.0,0.0,0.23,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.14,0.04,0.0,0.1
7152,48500,12,10.0,11.0,0,7109.0,,,0,1,0.0,0.01,0.0,0.02,0.02,0.04,0.04,0.0,0.0,0.0,0.02,0.01,0.07,0.01,0.0,0.24,0.02,0.07,0.0,0.0,0.0,0.0,0.04,0.34,0.05,0.0,0.02
958,53600,10,8.6667,11.0,0,21078.0,,,0,1,0.0,0.01,0.0,0.06,0.31,0.02,0.0,0.0,0.0,0.0,0.0,0.21,0.14,0.0,0.0,0.05,0.08,0.01,0.0,0.0,0.0,0.0,0.02,0.08,0.01,0.0,0.01
4721,97700,8,10.0,22.25,0,17452.0,,,0,0,0.02,0.02,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.2,0.11,0.0,0.07,0.01,0.15,0.0,0.0,0.0,0.0,0.0,0.21,0.01,0.01,0.08
6201,97300,6,8.0,26.1667,0,21587.0,,,0,1,0.01,0.0,0.0,0.02,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.11,0.2,0.0,0.0,0.09,0.06,0.02,0.0,0.0,0.0,0.0,0.01,0.29,0.02,0.0,0.04
4725,17300,10,10.0,2.9,0,5398.0,,,0,1,0.41,0.0,0.0,0.1,0.0,0.07,0.21,0.0,0.0,0.0,0.03,0.03,0.07,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4499,26300,64,10.0,8.1094,0,7530.0,10.0,0.0,1,1,0.0,0.01,0.0,0.05,0.06,0.02,0.01,0.0,0.0,0.0,0.01,0.05,0.06,0.0,0.0,0.3,0.03,0.05,0.0,0.0,0.0,0.0,0.02,0.14,0.1,0.0,0.09
12516,57100,8,9.0,22.375,0,17180.0,,,0,1,0.0,0.0,0.0,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.02,0.03,0.06,0.0,0.0,0.28,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.0,0.04
360,58500,6,10.0,11.6667,0,15514.0,10.0,0.0,0,1,0.0,0.03,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.21,0.0,0.0,0.03,0.0,0.31,0.0,0.0,0.0,0.0,0.07,0.19,0.0,0.0,0.0
3413,40200,25,9.1765,6.56,0,7809.0,,,0,1,0.0,0.01,0.0,0.01,0.04,0.05,0.01,0.0,0.0,0.0,0.06,0.02,0.03,0.0,0.0,0.45,0.21,0.03,0.0,0.0,0.0,0.0,0.02,0.04,0.04,0.0,0.0
12694,72200,15,9.7143,18.0667,0,15173.0,10.0,6.0,0,1,0.0,0.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.13,0.0,0.01,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.38,0.03,0.0,0.0
4926,62200,6,10.0,19.8333,0,7543.0,,,0,1,0.0,0.0,0.0,0.01,0.01,0.11,0.03,0.01,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.28,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.41,0.03,0.0,0.03
8596,82400,20,8.6667,12.95,1,15687.0,,,0,1,0.0,0.0,0.0,0.03,0.04,0.0,0.05,0.0,0.01,0.0,0.03,0.08,0.09,0.0,0.0,0.13,0.03,0.08,0.0,0.0,0.0,0.02,0.0,0.29,0.03,0.01,0.06
4824,56400,35,10.0,20.4286,1,16485.0,,,0,1,0.0,0.11,0.0,0.06,0.01,0.04,0.03,0.0,0.0,0.0,0.02,0.04,0.08,0.0,0.0,0.25,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.1,0.13,0.0,0.06
12402,40500,6,9.0,9.1667,0,13989.0,8.0,0.0,46,1,0.15,0.0,0.0,0.13,0.05,0.04,0.02,0.0,0.02,0.0,0.04,0.13,0.05,0.0,0.0,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0
5300,130700,14,8.0,40.2143,0,38084.0,,,0,0,0.0,0.0,0.0,0.03,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.01,0.1,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.63,0.01,0.02,0.07
1640,57300,25,9.5,15.72,0,10003.0,,,0,1,0.0,0.0,0.0,0.04,0.0,0.01,0.09,0.0,0.0,0.0,0.01,0.02,0.14,0.0,0.03,0.12,0.03,0.06,0.0,0.0,0.0,0.02,0.0,0.36,0.01,0.01,0.06
2737,58200,8,10.0,15.375,0,19466.0,,,0,1,0.0,0.02,0.0,0.07,0.04,0.01,0.05,0.0,0.01,0.0,0.02,0.03,0.13,0.0,0.02,0.16,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.28,0.02,0.02,0.02
4348,46300,31,9.9231,3.8065,0,15080.0,10.0,6.0,0,1,0.0,0.0,0.0,0.14,0.08,0.11,0.01,0.0,0.0,0.0,0.0,0.04,0.09,0.0,0.0,0.13,0.0,0.35,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.02
123,82300,18,10.0,20.8333,0,26930.0,,,0,1,0.0,0.0,0.0,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.0,0.0,0.2,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.35,0.04,0.0,0.04
13515,30400,8,10.0,16.125,1,6566.0,10.0,8.0,22,1,0.0,0.0,0.0,0.05,0.04,0.01,0.09,0.0,0.01,0.0,0.02,0.04,0.13,0.03,0.0,0.17,0.05,0.05,0.0,0.0,0.0,0.01,0.01,0.26,0.0,0.0,0.02
13204,37800,7,9.0,13.0,0,7010.0,,,0,1,0.0,0.0,0.0,0.05,0.08,0.04,0.0,0.0,0.0,0.0,0.01,0.01,0.12,0.0,0.01,0.54,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05
10455,92900,44,9.931,23.25,0,29605.0,10.0,1.0,0,1,0.02,0.0,0.0,0.05,0.04,0.2,0.01,0.0,0.0,0.0,0.03,0.01,0.08,0.0,0.0,0.17,0.03,0.09,0.0,0.0,0.0,0.0,0.01,0.15,0.07,0.0,0.04
1925,113900,22,9.8462,22.0455,0,31386.0,10.0,7.0,0,1,0.0,0.0,0.0,0.05,0.13,0.07,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.0,0.01,0.15,0.08,0.05,0.0,0.0,0.0,0.0,0.02,0.23,0.05,0.0,0.03
1678,81500,15,7.0,24.7333,1,39691.0,,,28,0,0.01,0.0,0.0,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.05,0.07,0.16,0.0,0.0,0.22,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.18,0.13,0.0,0.04
6609,47400,16,9.6,10.3125,1,9318.0,,,0,1,0.01,0.0,0.0,0.08,0.07,0.01,0.03,0.0,0.0,0.0,0.01,0.04,0.07,0.0,0.01,0.16,0.05,0.12,0.0,0.0,0.0,0.0,0.01,0.28,0.03,0.01,0.02
5150,76200,9,10.0,20.8889,0,31886.0,10.0,13.0,0,0,0.0,0.0,0.0,0.03,0.04,0.14,0.02,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.19,0.05,0.15,0.0,0.0,0.0,0.0,0.01,0.23,0.02,0.0,0.03
3619,30600,6,9.6,14.6667,1,6163.0,10.0,10.0,0,1,0.0,0.0,0.0,0.1,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.16,0.0,0.0,0.26,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.38,0.0,0.0,0.0
2715,34300,6,,11.3333,0,15846.0,,,0,1,0.0,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.37,0.0,0.0,0.04,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.22,0.03,0.03,0.0
10896,43800,12,9.8182,20.6667,0,15710.0,8.0,0.0,0,0,0.0,0.0,0.0,0.1,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.24,0.06,0.02,0.0,0.0,0.0,0.0,0.01,0.26,0.0,0.0,0.06
11194,35500,20,10.0,11.7,0,7755.0,,,0,1,0.0,0.01,0.0,0.02,0.06,0.03,0.01,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.0,0.15,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.01
4553,33200,11,10.0,13.2727,0,8073.0,,,0,0,0.03,0.0,0.0,0.02,0.01,0.26,0.03,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.0,0.13,0.05,0.08,0.0,0.0,0.01,0.0,0.01,0.17,0.09,0.01,0.02
1620,98100,39,,14.2051,1,51749.0,,,0,0,0.0,0.01,0.0,0.04,0.01,0.01,0.02,0.0,0.0,0.0,0.03,0.02,0.07,0.01,0.0,0.21,0.03,0.1,0.0,0.0,0.0,0.0,0.03,0.22,0.13,0.05,0.02
13442,22800,14,9.3333,1.0714,0,7380.0,,,0,1,0.0,0.0,0.0,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6038,31900,13,2.0,8.6154,0,8048.0,,,0,1,0.19,0.0,0.0,0.01,0.11,0.02,0.0,0.0,0.0,0.0,0.01,0.07,0.04,0.0,0.02,0.13,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.04
7948,23000,14,10.0,9.7143,0,6482.0,10.0,5.0,0,1,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.13,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.01,0.3,0.0,0.0
9979,29800,6,9.5,10.6667,0,11723.0,,,0,1,0.0,0.0,0.0,0.02,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.08,0.05,0.08,0.0,0.0,0.0,0.0,0.02,0.38,0.06,0.0,0.02
651,92600,14,,20.6429,0,11225.0,,,0,1,0.0,0.01,0.0,0.01,0.1,0.02,0.0,0.0,0.01,0.0,0.01,0.16,0.02,0.02,0.0,0.15,0.0,0.14,0.0,0.0,0.01,0.0,0.03,0.1,0.15,0.0,0.06
6507,53600,22,9.25,12.6818,1,12126.0,,,0,1,0.0,0.01,0.0,0.05,0.06,0.06,0.0,0.0,0.0,0.0,0.03,0.06,0.11,0.0,0.01,0.3,0.02,0.03,0.0,0.0,0.0,0.0,0.01,0.19,0.03,0.0,0.03
11480,135100,16,,34.125,0,38192.0,,,0,1,0.0,0.0,0.0,0.05,0.05,0.01,0.02,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.0,0.26,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.02,0.05
12348,121300,9,10.0,17.3333,0,12625.0,,,0,1,0.0,0.0,0.0,0.01,0.1,0.19,0.01,0.0,0.0,0.0,0.03,0.08,0.03,0.0,0.0,0.12,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.03
2290,145000,13,9.5,38.1538,0,6936.0,10.0,11.0,0,1,0.0,0.0,0.0,0.05,0.06,0.07,0.03,0.0,0.01,0.0,0.0,0.04,0.14,0.0,0.0,0.12,0.02,0.01,0.0,0.0,0.0,0.01,0.02,0.36,0.02,0.01,0.03
2670,54900,22,8.0,21.3182,0,23596.0,,,0,0,0.0,0.0,0.0,0.04,0.07,0.09,0.06,0.0,0.0,0.0,0.01,0.02,0.1,0.01,0.01,0.31,0.03,0.07,0.0,0.0,0.0,0.0,0.02,0.08,0.08,0.0,0.01
10400,42200,14,8.0,17.7857,0,31299.0,,,0,1,0.0,0.1,0.0,0.04,0.07,0.02,0.0,0.0,0.01,0.0,0.0,0.08,0.01,0.0,0.0,0.14,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.41,0.01,0.0,0.0
4502,63600,31,10.0,19.2258,0,19356.0,10.0,0.0,0,0,0.04,0.03,0.0,0.04,0.04,0.04,0.01,0.0,0.0,0.0,0.04,0.09,0.14,0.0,0.0,0.09,0.03,0.04,0.0,0.0,0.0,0.0,0.02,0.29,0.04,0.0,0.04
839,45000,65,9.2727,12.2615,1,7459.0,10.0,0.0,0,0,0.01,0.0,0.0,0.05,0.06,0.03,0.02,0.0,0.0,0.0,0.0,0.05,0.12,0.0,0.02,0.19,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.03,0.03
9567,36000,12,9.5556,11.6667,0,16688.0,,,0,1,0.0,0.0,0.0,0.04,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.0,0.22,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.51,0.04,0.0,0.05
12689,40900,7,,5.0,0,14655.0,,,0,1,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.11,0.03,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6998,47800,55,9.7308,10.9636,0,11420.0,10.0,3.0,0,1,0.0,0.0,0.0,0.07,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.2,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.0,0.05
29,71400,9,10.0,17.2222,0,12844.0,10.0,3.0,0,1,0.0,0.0,0.0,0.11,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.0,0.02,0.19,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.19,0.13,0.0,0.0
11775,29600,6,7.0,11.5,0,7109.0,6.0,2.0,0,1,0.0,0.01,0.0,0.01,0.01,0.04,0.12,0.0,0.0,0.0,0.0,0.07,0.12,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.0,0.04
1346,120000,16,8.2,31.1875,0,36347.0,,,0,0,0.0,0.0,0.0,0.05,0.1,0.03,0.01,0.0,0.01,0.0,0.0,0.06,0.03,0.0,0.0,0.29,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.24,0.08,0.01,0.05
10511,54500,11,10.0,9.5455,0,19928.0,,,0,1,0.0,0.0,0.0,0.0,0.54,0.01,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02
5950,47900,19,10.0,11.6316,0,6733.0,10.0,4.0,0,1,0.0,0.0,0.0,0.11,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.0,0.01,0.24,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.01
5797,45600,10,10.0,8.0,0,9494.0,,,0,1,0.0,0.01,0.0,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.0,0.0,0.2,0.01,0.16,0.0,0.0,0.0,0.0,0.01,0.08,0.01,0.0,0.0
2770,54200,18,9.5556,9.9444,0,14336.0,10.0,0.0,0,1,0.0,0.01,0.0,0.07,0.07,0.01,0.01,0.0,0.01,0.0,0.02,0.08,0.09,0.0,0.0,0.11,0.02,0.19,0.0,0.0,0.0,0.0,0.02,0.22,0.02,0.0,0.04
11714,84000,6,10.0,27.3333,0,31004.0,10.0,1.0,0,1,0.01,0.01,0.0,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.12,0.03,0.03,0.0,0.0,0.0,0.0,0.02,0.02,0.47,0.0,0.07
335,27100,9,7.0,7.8889,0,7337.0,,,0,1,0.0,0.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.01,0.0,0.0,0.14,0.07,0.15,0.0,0.0,0.0,0.0,0.01,0.32,0.0,0.06,0.0
12765,45800,32,9.25,10.9063,1,19717.0,,,0,0,0.0,0.0,0.0,0.03,0.07,0.01,0.0,0.0,0.01,0.0,0.0,0.12,0.07,0.0,0.0,0.26,0.04,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.06,0.0,0.01
2248,45200,6,,11.6667,0,4890.0,,,0,0,0.0,0.0,0.0,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.07,0.01,0.01,0.34,0.01,0.04,0.0,0.0,0.0,0.0,0.01,0.17,0.09,0.0,0.04
9706,36500,14,9.3846,19.7857,0,9982.0,,,0,0,0.0,0.0,0.0,0.05,0.08,0.03,0.03,0.0,0.0,0.0,0.0,0.05,0.14,0.0,0.0,0.23,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.06
5479,58300,28,10.0,15.1786,1,13730.0,,,0,1,0.0,0.0,0.0,0.03,0.11,0.08,0.04,0.0,0.0,0.0,0.07,0.09,0.1,0.0,0.0,0.25,0.02,0.04,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.0,0.04
2411,46500,17,9.1667,12.9412,0,10572.0,10.0,5.0,0,1,0.0,0.0,0.0,0.04,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.0,0.0,0.33,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.2,0.03,0.02,0.02
5633,49100,7,8.8,21.0,0,12417.0,8.0,6.0,0,0,0.0,0.01,0.0,0.06,0.01,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.0,0.18,0.05,0.03,0.0,0.0,0.01,0.0,0.01,0.46,0.0,0.0,0.02
10402,91700,9,8.8,20.1111,0,25602.0,,,0,1,0.0,0.0,0.0,0.07,0.08,0.01,0.0,0.0,0.0,0.0,0.03,0.04,0.09,0.0,0.0,0.2,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.18,0.13,0.01,0.03
11435,26900,29,10.0,14.5862,1,4619.0,10.0,59.0,0,0,0.0,0.0,0.0,0.06,0.08,0.0,0.04,0.0,0.0,0.0,0.03,0.04,0.09,0.0,0.01,0.22,0.08,0.04,0.0,0.0,0.0,0.0,0.01,0.2,0.03,0.01,0.07
9915,42400,9,,17.4444,0,16443.0,,,0,0,0.0,0.0,0.0,0.06,0.01,0.03,0.01,0.0,0.0,0.0,0.03,0.06,0.1,0.0,0.0,0.24,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.0,0.06
11248,37400,14,9.2,11.1429,0,7228.0,,,0,0,0.03,0.0,0.0,0.03,0.06,0.04,0.03,0.0,0.0,0.0,0.0,0.04,0.15,0.0,0.01,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.24,0.07,0.0,0.04
7435,81100,7,10.0,29.7143,0,24828.0,,,0,0,0.0,0.0,0.0,0.03,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.26,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.39,0.03,0.0,0.0
9264,22800,7,10.0,6.1429,0,4391.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,64500,11,10.0,17.1818,1,11802.0,10.0,8.0,0,0,0.0,0.02,0.0,0.04,0.2,0.01,0.01,0.0,0.0,0.0,0.0,0.15,0.08,0.0,0.01,0.05,0.01,0.14,0.0,0.0,0.0,0.0,0.01,0.22,0.04,0.0,0.01
